drink_id,name,type,temperature,sugar_level,caffeine_level,ingredient_ids,tags,popularity_score,description
1767,Blended Mocha Cookie Crumble Frappe (Extra Caffeine),frappe,blended,regular,high,"[1,4,19,20,29,36]","['dessert','house_favorite']; augmented; temp_blended",0.8744843863737211,"Blended Mocha Cookie Crumble Frappe (Extra Caffeine) is a blended frappe drink with regular sweetness and high caffeine. Featuring espresso shot, creme base, chocolate syrup, white chocolate syrup."
1768,Iced Mocha Cookie Crumble Frappe (Extra Caffeine),frappe,iced,regular,high,"[1,4,19,20,29,36]","['dessert','house_favorite']; augmented; temp_iced",0.8825842965058583,"Iced Mocha Cookie Crumble Frappe (Extra Caffeine) is a iced frappe drink with regular sweetness and high caffeine. Featuring espresso shot, creme base, chocolate syrup, white chocolate syrup."
1769,Blended Vanilla Bean Pistachio Frappe,frappe,blended,regular,low,"[4,10,13,29,36]","['dessert','nutty']; augmented; temp_blended",0.8476573521326183,"Blended Vanilla Bean Pistachio Frappe is a blended frappe drink with regular sweetness and low caffeine. Featuring creme base, whole milk, almond milk, blueberry puree."
1770,Blended Vanilla Bean Pistachio Frappe,frappe,blended,regular,low,"[10,13,29,30,36,45]","['dessert','nutty']; augmented; swap_add",0.8800971351305421,"Blended Vanilla Bean Pistachio Frappe is a blended frappe drink with regular sweetness and low caffeine. Featuring whole milk, almond milk, blueberry puree, banana."
1771,Blended Vanilla Bean Pistachio Frappe (Half Sugar),frappe,blended,half,medium,"[10,13,29,36,45]","['dessert','nutty']; augmented; combo",0.8418401458946894,"Blended Vanilla Bean Pistachio Frappe (Half Sugar) is a blended frappe drink with half sugar and medium caffeine. Featuring whole milk, almond milk, blueberry puree, ice."
1772,Blended Vanilla Bean Pistachio Frappe (Half Sugar),frappe,blended,half,low,"[4,10,13,29,36]","['dessert','nutty']; augmented; sugar_half",0.7941235081389444,"Blended Vanilla Bean Pistachio Frappe (Half Sugar) is a blended frappe drink with half sugar and low caffeine. Featuring creme base, whole milk, almond milk, blueberry puree."
1773,Blended Vanilla Bean Pistachio Frappe,frappe,blended,regular,low,"[4,10,13,29,36]","['dessert','nutty']; augmented; temp_blended",0.8433380800466042,"Blended Vanilla Bean Pistachio Frappe is a blended frappe drink with regular sweetness and low caffeine. Featuring creme base, whole milk, almond milk, blueberry puree."
1774,Iced Toasted White Chocolate Cold Brew (Extra Caffeine),coffee,iced,regular,high,"[2,4,19,22,36]","['dessert','house_favorite']; augmented; ingredient_swap",0.9258989445993695,"Iced Toasted White Chocolate Cold Brew (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring cold brew coffee, creme base, chocolate syrup, brown sugar syrup."
1775,Hot Toasted White Chocolate Cold Brew (Extra Caffeine),coffee,hot,regular,high,"[2,4,20,22,36]","['dessert','house_favorite']; augmented; temp_hot",0.8717065128704186,"Hot Toasted White Chocolate Cold Brew (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring cold brew coffee, creme base, white chocolate syrup, brown sugar syrup."
1776,"Iced Toasted White Chocolate Cold Brew (Zero Sugar, Extra Caffeine)",coffee,iced,zero,high,"[3,4,20,22,36]","['dessert','house_favorite']; augmented; combo",0.8859794849998125,"Iced Toasted White Chocolate Cold Brew (Zero Sugar, Extra Caffeine) is a iced coffee drink with zero sugar and high caffeine. Featuring brewed coffee, creme base, white chocolate syrup, brown sugar syrup."
1777,"Iced Toasted White Chocolate Cold Brew (Zero Sugar, Extra Caffeine)",coffee,iced,zero,high,"[2,4,18,20,31,36]","['dessert','house_favorite']; augmented; combo",0.8904406458418759,"Iced Toasted White Chocolate Cold Brew (Zero Sugar, Extra Caffeine) is a iced coffee drink with zero sugar and high caffeine. Featuring cold brew coffee, creme base, classic simple syrup, white chocolate syrup."
1778,Iced Toasted White Chocolate Cold Brew (Extra Caffeine),coffee,iced,regular,high,"[2,4,20,22,36]","['dessert','house_favorite']; augmented; caffeine_high",0.8664530506075329,"Iced Toasted White Chocolate Cold Brew (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring cold brew coffee, creme base, white chocolate syrup, brown sugar syrup."
1779,Hot Hot White Chocolate Strawberry Mocha (Half Sugar),coffee,hot,half,low,"[2,20,23,33,44]","['dessert','fruity','comfort']; augmented; combo",0.8794484130153157,"Hot Hot White Chocolate Strawberry Mocha (Half Sugar) is a hot coffee drink with half sugar and low caffeine. Featuring cold brew coffee, white chocolate syrup, nutmeg powder, whipped cream."
1780,Hot Hot White Chocolate Strawberry Mocha (Half Sugar),coffee,hot,half,medium,"[3,20,44,33]","['dessert','fruity','comfort']; augmented; sugar_half",0.8563715555417666,"Hot Hot White Chocolate Strawberry Mocha (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, white chocolate syrup, strawberry puree, whipped cream."
1781,Hot Hot White Chocolate Strawberry Mocha,coffee,hot,regular,medium,"[3,20,28,33]","['dessert','fruity','comfort']; augmented; swap_add",0.8725859733172108,"Hot Hot White Chocolate Strawberry Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, white chocolate syrup, strawberry pieces, whipped cream."
1782,Hot Hot White Chocolate Strawberry Mocha,coffee,hot,regular,low,"[3,20,44,33]","['dessert','fruity','comfort']; augmented; caffeine_low",0.833375234665937,"Hot Hot White Chocolate Strawberry Mocha is a hot coffee drink with regular sweetness and low caffeine. Featuring brewed coffee, white chocolate syrup, strawberry puree, whipped cream."
1783,Hot Hot White Chocolate Strawberry Mocha (Half Sugar),coffee,hot,half,medium,"[3,20,44,33]","['dessert','fruity','comfort']; augmented; sugar_half",0.8468762509902976,"Hot Hot White Chocolate Strawberry Mocha (Half Sugar) is a hot coffee drink with half sugar and medium caffeine. Featuring brewed coffee, white chocolate syrup, strawberry puree, whipped cream."
1784,Iced Iced White Chocolate Strawberry Mocha,coffee,iced,regular,medium,"[1,20,27,33,36,38]","['dessert','fruity','refreshing']; augmented; swap_add",0.8716714407348332,"Iced Iced White Chocolate Strawberry Mocha is a iced coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, white chocolate syrup, mango puree, whipped cream."
1785,Hot Iced White Chocolate Strawberry Mocha,coffee,hot,regular,medium,"[1,20,44,36,33]","['dessert','fruity','refreshing']; augmented; temp_hot",0.838815005437247,"Hot Iced White Chocolate Strawberry Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, white chocolate syrup, strawberry puree, ice."
1786,Hot Iced White Chocolate Strawberry Mocha,coffee,hot,regular,medium,"[1,20,44,36,33]","['dessert','fruity','refreshing']; augmented; temp_hot",0.9018089155370022,"Hot Iced White Chocolate Strawberry Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, white chocolate syrup, strawberry puree, ice."
1787,Iced Iced White Chocolate Strawberry Mocha,coffee,iced,regular,medium,"[1,22,33,36,44]","['dessert','fruity','refreshing']; augmented; ingredient_swap",0.838010914431562,"Iced Iced White Chocolate Strawberry Mocha is a iced coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, brown sugar syrup, whipped cream, ice."
1788,Iced Iced White Chocolate Strawberry Mocha,coffee,iced,regular,medium,"[20,33,36,44,46]","['dessert','fruity','refreshing']; augmented; ingredient_swap",0.8567405417725565,"Iced Iced White Chocolate Strawberry Mocha is a iced coffee drink with regular sweetness and medium caffeine. Featuring white chocolate syrup, whipped cream, ice, strawberry puree."
1789,Hot White Chocolate Matcha Latte (Half Sugar),tea,hot,half,medium,"[26,20,10,33]","['comfort','light_healthy']; augmented; caffeine_medium",0.8479777249561926,"Hot White Chocolate Matcha Latte (Half Sugar) is a hot tea drink with half sugar and medium caffeine. Featuring matcha powder, white chocolate syrup, whole milk, whipped cream."
1790,"Hot White Chocolate Matcha Latte (Half Sugar, Decaf)",tea,hot,half,none,"[26,20,10,33]","['comfort','light_healthy']; augmented; caffeine_none",0.777449028012009,"Hot White Chocolate Matcha Latte (Half Sugar, Decaf) is a hot tea drink with half sugar and decaf. Featuring matcha powder, white chocolate syrup, whole milk, whipped cream."
1791,Hot White Chocolate Matcha Latte (Decaf),tea,hot,regular,none,"[10,20,26,34]","['comfort','light_healthy']; augmented; combo",0.7671757356405767,"Hot White Chocolate Matcha Latte (Decaf) is a hot tea drink with regular sweetness and decaf. Featuring whole milk, white chocolate syrup, matcha powder, cold foam."
1792,Hot White Chocolate Matcha Latte (Zero Sugar),tea,hot,zero,medium,"[3,10,20,24,33]","['comfort','light_healthy']; augmented; combo",0.7742303105628972,"Hot White Chocolate Matcha Latte (Zero Sugar) is a hot tea drink with zero sugar and medium caffeine. Featuring brewed coffee, whole milk, white chocolate syrup, cinnamon powder."
1793,Hot White Chocolate Matcha Latte (Half Sugar),tea,hot,half,low,"[10,20,24,33,34]","['comfort','light_healthy']; augmented; swap_add",0.8578775231028154,"Hot White Chocolate Matcha Latte (Half Sugar) is a hot tea drink with half sugar and low caffeine. Featuring whole milk, white chocolate syrup, cinnamon powder, whipped cream."
1794,Iced Iced White Chocolate Coconut Latte (Extra Caffeine),coffee,iced,regular,high,"[1,20,38,36]","['dessert','refreshing']; augmented; caffeine_high",0.8234442556232265,"Iced Iced White Chocolate Coconut Latte (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring espresso shot, white chocolate syrup, coconut milk, ice."
1795,Iced Iced White Chocolate Coconut Latte,coffee,iced,regular,medium,"[1,36,38,39]","['dessert','refreshing']; augmented; ingredient_swap",0.9167459785700476,"Iced Iced White Chocolate Coconut Latte is a iced coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, ice, coconut milk, pecan syrup."
1796,Hot Iced White Chocolate Coconut Latte,coffee,hot,regular,medium,"[1,20,38,36]","['dessert','refreshing']; augmented; temp_hot",0.8230725720402783,"Hot Iced White Chocolate Coconut Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, white chocolate syrup, coconut milk, ice."
1797,Iced Iced White Chocolate Coconut Latte (Extra Caffeine),coffee,iced,regular,high,"[1,20,38,36]","['dessert','refreshing']; augmented; caffeine_high",0.8455365390959111,"Iced Iced White Chocolate Coconut Latte (Extra Caffeine) is a iced coffee drink with regular sweetness and high caffeine. Featuring espresso shot, white chocolate syrup, coconut milk, ice."
1798,Iced Iced White Chocolate Coconut Latte,coffee,iced,regular,medium,"[1,21,36,38]","['dessert','refreshing']; augmented; ingredient_swap",0.8862632985770362,"Iced Iced White Chocolate Coconut Latte is a iced coffee drink with regular sweetness and medium caffeine. Featuring espresso shot, pumpkin spice syrup, ice, coconut milk."
1799,Hot Peppermint White Chocolate Mocha,coffee,hot,regular,medium,"[3,20,33,34,40]","['dessert','seasonal','warm_spice']; augmented; swap_add",0.9301827866447737,"Hot Peppermint White Chocolate Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, white chocolate syrup, whipped cream, cold foam."
1800,Hot Peppermint White Chocolate Mocha,coffee,hot,regular,low,"[3,20,40,33]","['dessert','seasonal','warm_spice']; augmented; caffeine_low",0.931845107299092,"Hot Peppermint White Chocolate Mocha is a hot coffee drink with regular sweetness and low caffeine. Featuring brewed coffee, white chocolate syrup, peppermint syrup, whipped cream."
1801,Hot Peppermint White Chocolate Mocha (Extra Caffeine),coffee,hot,regular,high,"[3,20,40,33]","['dessert','seasonal','warm_spice']; augmented; caffeine_high",0.9062509869177943,"Hot Peppermint White Chocolate Mocha (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring brewed coffee, white chocolate syrup, peppermint syrup, whipped cream."
1802,Hot Peppermint White Chocolate Mocha,coffee,hot,regular,medium,"[3,20,34,40]","['dessert','seasonal','warm_spice']; augmented; ingredient_swap",0.9007218757743438,"Hot Peppermint White Chocolate Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, white chocolate syrup, cold foam, peppermint syrup."
1803,Hot Peppermint White Chocolate Mocha,coffee,hot,regular,medium,"[3,28,33,39,40]","['dessert','seasonal','warm_spice']; augmented; swap_add",0.8877758084760354,"Hot Peppermint White Chocolate Mocha is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, strawberry pieces, whipped cream, pecan syrup."
1804,"Hot Gingerbread White Chocolate Latte (Half Sugar, Extra Caffeine)",coffee,hot,half,high,"[3,20,21,33,34,41]","['dessert','seasonal','warm_spice','comfort']; augmented; combo",0.9033508322849991,"Hot Gingerbread White Chocolate Latte (Half Sugar, Extra Caffeine) is a hot coffee drink with half sugar and high caffeine. Featuring brewed coffee, white chocolate syrup, pumpkin spice syrup, whipped cream."
1805,Hot Gingerbread White Chocolate Latte (Extra Caffeine),coffee,hot,regular,high,"[3,20,21,23,33,40]","['dessert','seasonal','warm_spice','comfort']; augmented; combo",0.863464428510144,"Hot Gingerbread White Chocolate Latte (Extra Caffeine) is a hot coffee drink with regular sweetness and high caffeine. Featuring brewed coffee, white chocolate syrup, pumpkin spice syrup, nutmeg powder."
1806,Hot Gingerbread White Chocolate Latte,coffee,hot,regular,medium,"[3,20,22,33,41]","['dessert','seasonal','warm_spice','comfort']; augmented; ingredient_swap",0.8554540334973308,"Hot Gingerbread White Chocolate Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, white chocolate syrup, brown sugar syrup, whipped cream."
1807,Iced Gingerbread White Chocolate Latte,coffee,iced,regular,medium,"[3,20,41,21,33]","['dessert','seasonal','warm_spice','comfort']; augmented; temp_iced",0.8798987662776715,"Iced Gingerbread White Chocolate Latte is a iced coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, white chocolate syrup, gingerbread syrup, pumpkin spice syrup."
1808,Hot Gingerbread White Chocolate Latte,coffee,hot,regular,medium,"[3,20,21,33,40]","['dessert','seasonal','warm_spice','comfort']; augmented; swap_add",0.8748944613242522,"Hot Gingerbread White Chocolate Latte is a hot coffee drink with regular sweetness and medium caffeine. Featuring brewed coffee, white chocolate syrup, pumpkin spice syrup, whipped cream."
1809,Blended White Chocolate Strawberry Creme Frappe,frappe,blended,regular,low,"[20,29,36,44,47]","['dessert','fruity','house_favorite']; augmented; ingredient_swap",0.8864031585201818,"Blended White Chocolate Strawberry Creme Frappe is a blended frappe drink with regular sweetness and low caffeine. Featuring white chocolate syrup, blueberry puree, ice, strawberry puree."
1810,"Blended White Chocolate Strawberry Creme Frappe (Half Sugar, Decaf)",frappe,blended,half,none,"[4,17,29,36,44]","['dessert','fruity','house_favorite']; augmented; combo",0.9208916234237015,"Blended White Chocolate Strawberry Creme Frappe (Half Sugar, Decaf) is a blended frappe drink with half sugar and decaf. Featuring creme base, hazelnut syrup, blueberry puree, ice."
1811,Blended White Chocolate Strawberry Creme Frappe,frappe,blended,regular,low,"[4,20,29,30,36]","['dessert','fruity','house_favorite']; augmented; ingredient_swap",0.9286591562571154,"Blended White Chocolate Strawberry Creme Frappe is a blended frappe drink with regular sweetness and low caffeine. Featuring creme base, white chocolate syrup, blueberry puree, banana."
